"itemid","clock","num","value_min","value_avg","value_max"
"26690","1670292000","60","0.0512","0.3393","1.0337"
"26690","1670295600","60","0.2312","0.7800","1.8450"
"26690","1670299200","60","0.0600","0.7170","2.0013"
"26690","1670302800","60","0.0550","0.1265","0.2225"
"26690","1670306400","60","0.0588","0.1292","0.2013"
"26690","1670310000","60","0.0912","1.4149","3.1538"
"26690","1670313600","60","0.7025","1.4552","2.3988"
"26690","1670317200","60","0.0638","0.6904","1.9375"
"26690","1670320800","60","0.0462","0.1280","0.2438"
"26690","1670324400","60","0.0525","0.1377","0.2025"
"26690","1670328000","60","0.0575","1.0752","3.0537"
"26690","1670331600","60","0.5588","1.0061","1.6013"
"26690","1670335200","60","0.2075","0.5062","1.1387"
"26690","1670338800","60","0.0862","0.3406","0.5850"
"26690","1670342400","60","0.0638","0.1733","0.4512"
"26690","1670346000","60","0.0600","0.1529","0.3100"
"26690","1670349600","60","0.0775","0.1805","0.3438"
"26690","1670353200","60","0.0688","0.1455","0.3238"
"26690","1670356800","60","0.0762","0.1453","0.2475"
"26690","1670360400","60","0.0688","0.1471","0.2800"
"26690","1670364000","60","0.0762","0.1685","0.3038"
"26690","1670367600","60","0.1025","0.2213","0.3912"
"26690","1670371200","60","0.1375","0.2571","0.5400"
"26690","1670374800","60","0.0775","0.1270","0.1875"
"26690","1670378400","60","0.0700","0.3258","0.9988"
"26690","1670382000","60","0.2275","0.5346","0.9475"
"26690","1670385600","60","0.0738","0.3597","1.7612"
"26690","1670389200","60","0.0512","0.9170","3.8000"
"26690","1670392800","60","0.0038","0.4338","3.0875"
"26690","1670396400","60","0.0100","0.0424","0.1150"
"26690","1670400000","60","0.0100","0.0719","0.3975"
"26690","1670403600","60","0.2862","2.3899","3.4838"
"26690","1670407200","60","0.5150","1.1843","2.5038"
"26690","1670410800","60","0.4175","1.6562","2.6375"
"26690","1670414400","60","0.6675","1.2771","2.7763"
"26690","1670418000","60","0.0062","0.1692","0.9150"
"26690","1670421600","60","0.0062","0.0458","0.1425"
"26690","1670425200","60","0.0038","0.0245","0.0625"
"26690","1670428800","60","0.0038","0.0366","0.1538"
"26690","1670432400","60","0.0050","0.0417","0.1125"
"26690","1670436000","60","0.0025","0.0534","0.1450"
"26690","1670439600","60","0.0038","0.0511","0.1462"
"26690","1670443200","60","0.0062","0.0530","0.1175"
"26690","1670446800","60","0.0050","0.0326","0.1225"
"26690","1670450400","60","0.0050","0.0259","0.0650"
"26690","1670454000","60","0.0038","0.0236","0.0575"
"26690","1670457600","60","0.0050","0.0958","0.3088"
"26690","1670461200","60","0.0462","0.1534","0.3625"
"26690","1670464800","60","0.0025","0.0246","0.2762"
"26690","1670468400","60","0.0012","0.0228","0.1200"
"26690","1670472000","60","0.0038","0.0178","0.0538"
"26690","1670475600","60","0.0012","0.0264","0.0875"
"26690","1670479200","60","0.0012","0.0381","0.1262"
"26690","1670482800","60","0.0100","0.0465","0.1100"
"26690","1670486400","60","0.0075","0.0476","0.0800"
"26690","1670490000","60","0.0050","0.4264","2.5463"
"26690","1670493600","60","0.0250","1.1127","3.0812"
"26690","1670497200","60","0.0125","0.0438","0.1062"
"26690","1670500800","60","0.0125","0.0486","0.1238"
"26690","1670504400","60","0.0038","0.0309","0.0750"
"26690","1670508000","60","0.0012","0.0300","0.1438"
"26690","1670511600","60","0.0012","0.0228","0.0812"
"26690","1670515200","60","0.0012","0.0245","0.1262"
"26690","1670518800","60","0.0050","0.0551","0.2138"
"26690","1670522400","60","0.0112","0.0920","0.2300"
"26690","1670526000","60","0.0112","0.0640","0.2725"
"26690","1670529600","60","0.0075","0.0478","0.1150"
"26690","1670533200","60","0.0112","0.0519","0.1462"
"26690","1670536800","60","0.0188","0.0689","0.2412"
"26690","1670540400","60","0.0400","0.4920","1.3388"
"26690","1670544000","60","0.0338","0.1353","0.5337"
"26690","1670547600","60","0.0950","0.2499","0.5788"
"26690","1670551200","60","0.1100","0.2885","0.5050"
"26690","1670554800","60","0.1750","0.3474","0.6412"
"26690","1670558400","60","0.3325","0.7656","2.1162"
"26690","1670562000","60","0.5800","1.5086","2.6450"
"26690","1670565600","60","1.0337","1.8735","3.1263"
"26690","1670569200","60","1.1300","2.1577","3.4700"
"26690","1670572800","60","1.1550","2.7560","4.3700"
"26690","1670576400","60","0.6450","1.1906","2.1050"
"26690","1670580000","60","0.4988","1.7402","3.5913"
"26690","1670583600","60","0.9088","1.9557","3.5425"
"26690","1670587200","60","0.9088","2.1185","3.5500"
"26690","1670590800","60","0.1700","1.4704","3.6812"
"26690","1670594400","60","0.5162","0.9880","1.9062"
"26690","1670598000","60","0.2325","0.4910","1.2825"
"26690","1670601600","60","0.1112","0.2440","0.5450"
"26690","1670605200","60","0.0688","0.1752","0.3713"
"26690","1670608800","60","0.0700","0.1685","0.2537"
"26690","1670612400","60","0.0700","0.1921","0.6262"
"26690","1670616000","60","0.0850","0.1761","0.3288"
"26690","1670619600","60","0.0625","0.1500","0.2300"
"26690","1670623200","60","0.0725","0.1610","0.3025"
"26690","1670626800","60","0.0588","0.1459","0.3262"
"26690","1670630400","60","0.0725","0.1427","0.2175"
"26690","1670634000","60","0.0525","0.1616","0.3038"
"26690","1670637600","60","0.0550","0.1303","0.3325"
"26690","1670641200","60","0.0550","0.1337","0.2188"
"26690","1670644800","60","0.0662","0.1334","0.2000"
"26690","1670648400","60","0.0512","0.1274","0.1788"
"26690","1670652000","60","0.0525","0.1282","0.1812"
"26690","1670655600","60","0.0588","0.1327","0.2425"
"26690","1670659200","60","0.0512","0.1246","0.1725"
"26690","1670662800","60","0.0675","0.1814","0.3188"
"26690","1670666400","60","0.0862","0.1836","0.3238"
"26690","1670670000","60","0.0588","0.1414","0.2625"
"26690","1670673600","60","0.0800","0.1770","0.2600"
"26690","1670677200","60","0.0838","0.1803","0.3875"
"26690","1670680800","60","0.0838","0.1812","0.3575"
"26690","1670684400","60","0.0738","0.1549","0.2862"
"26690","1670688000","60","0.0638","0.1488","0.2550"
"26690","1670691600","60","0.0700","0.1406","0.1888"
"26690","1670695200","60","0.0712","0.1519","0.2725"
"26690","1670698800","60","0.0662","0.1456","0.2188"
"26690","1670702400","60","0.0512","0.1458","0.2850"
"26690","1670706000","60","0.0562","0.1476","0.3425"
"26690","1670709600","60","0.0500","0.1363","0.2512"
"26690","1670713200","60","0.0475","0.1365","0.2112"
"26690","1670716800","60","0.0600","0.1365","0.2875"
"26690","1670720400","60","0.0550","0.1404","0.2875"
"26690","1670724000","60","0.0575","0.1422","0.2525"
"26690","1670727600","60","0.0625","0.1376","0.2625"
"26690","1670731200","60","0.0688","0.1431","0.2925"
"26690","1670734800","60","0.0525","0.1463","0.2575"
"26690","1670738400","60","0.0525","0.1488","0.3238"
"26690","1670742000","60","0.0462","0.1426","0.3675"
"26690","1670745600","60","0.0612","0.1609","0.3000"
"26690","1670749200","60","0.0700","0.1629","0.2638"
"26690","1670752800","60","0.0550","0.1387","0.2825"
"26690","1670756400","60","0.0725","0.1714","0.3025"
"26690","1670760000","60","0.0675","0.1430","0.2300"
"26690","1670763600","60","0.0638","0.1474","0.2300"
"26690","1670767200","60","0.0538","0.1388","0.3438"
"26690","1670770800","60","0.0538","0.1429","0.2875"
"26690","1670774400","60","0.0700","0.1657","0.3038"
"26690","1670778000","60","0.0600","0.1465","0.3538"
"26690","1670781600","60","0.0650","0.1460","0.2362"
"26690","1670785200","60","0.0675","0.1409","0.2688"
"26690","1670788800","60","0.0562","0.1390","0.2562"
"26690","1670792400","60","0.0600","0.1415","0.3162"
"26690","1670796000","60","0.0650","0.1744","0.3512"
"26690","1670799600","60","0.0638","0.1631","0.3750"
"26690","1670803200","60","0.0638","0.1803","0.3862"
"26690","1670806800","60","0.0575","0.1251","0.1800"
"26690","1670810400","60","0.0538","0.1230","0.1800"
"26690","1670814000","60","0.0512","0.1396","0.2788"
"26690","1670817600","60","0.0700","0.1264","0.1775"
"26690","1670821200","60","0.0562","0.1268","0.1812"
"26690","1670824800","60","0.0588","0.3389","1.6213"
"26690","1670828400","60","0.4688","0.8050","1.4075"
"26690","1670832000","60","0.4962","1.0508","1.9600"
"26690","1670835600","60","0.0950","0.4985","1.4087"
"26690","1670839200","60","0.0500","0.1367","0.2338"
"26690","1670842800","60","0.0600","0.1876","1.2400"
"26690","1670846400","60","0.0638","0.1413","0.2288"
"26690","1670850000","60","0.0662","0.1506","0.2812"
"26690","1670853600","60","0.0562","0.1356","0.2588"
"26690","1670857200","60","0.0588","0.1417","0.2362"
"26690","1670860800","60","0.0662","0.1558","0.3150"
"26690","1670864400","60","0.0575","0.2012","0.4262"
"26690","1670868000","60","0.0538","0.1408","0.3400"
"26690","1670871600","60","0.0512","0.1811","0.4250"
"26690","1670875200","60","0.0862","0.1587","0.3425"
"26690","1670878800","60","0.0525","0.1593","0.3137"
"26690","1670882400","60","0.0750","0.1536","0.2700"
"26690","1670886000","60","0.1050","0.1891","0.2912"
"26690","1670889600","60","0.0888","0.2361","0.4075"
"26690","1670893200","60","0.1450","0.2823","0.5488"
"26690","1670896800","60","0.1338","0.2841","0.5138"
"26690","1670900400","60","0.1713","0.3108","0.4862"
"26690","1670904000","60","0.2938","0.4860","0.8200"
"26690","1670907600","60","0.3150","0.5218","0.8125"
"26690","1670911200","60","0.4538","0.7220","1.3450"
"26690","1670914800","60","0.4612","0.7574","1.6362"
"26690","1670918400","60","0.3988","0.7339","1.9000"
"26690","1670922000","60","0.3600","0.5232","0.9538"
"26690","1670925600","60","0.3988","0.6975","1.0025"
"26690","1670929200","60","0.3962","0.7302","1.4638"
"26690","1670932800","60","0.3762","0.6249","0.9138"
"26690","1670936400","60","0.3588","0.5983","1.2512"
"26690","1670940000","60","0.1600","0.3453","0.5600"
"26690","1670943600","60","0.1025","0.2731","2.2600"
"26690","1670947200","60","0.0712","0.1750","0.4475"
"26690","1670950800","60","0.1013","0.1804","0.2875"
"26690","1670954400","60","0.0800","0.1759","0.3188"
"26690","1670958000","60","0.0575","0.1534","0.2650"
"26690","1670961600","60","0.0562","0.1522","0.3500"
"26690","1670965200","60","0.0625","0.1475","0.2088"
"26690","1670968800","60","0.0638","0.1544","0.2950"
"26690","1670972400","60","0.0950","0.1852","0.3438"
"26690","1670976000","60","0.1288","0.4041","1.2763"
"26690","1670979600","60","0.1638","0.2479","0.4525"
"26690","1670983200","60","0.1438","0.2868","0.6225"
"26690","1670986800","60","0.2225","0.3447","0.4950"
"26690","1670990400","60","0.2438","0.4038","0.5712"
"26690","1670994000","60","0.4175","0.6228","0.9375"
"26690","1670997600","60","0.4762","0.7795","1.3238"
"26690","1671001200","60","0.4638","0.7735","1.2263"
"26690","1671004800","60","0.4125","0.6208","1.0000"
"26690","1671008400","60","0.3262","0.9227","2.7000"
"26690","1671012000","60","0.0488","0.5884","2.6513"
"26690","1671015600","60","0.0850","0.7427","1.8525"
"26690","1671019200","60","0.4375","0.6981","1.1300"
"26690","1671022800","60","0.4238","0.6806","1.1462"
"26690","1671026400","60","0.4300","0.6926","1.0900"
"26690","1671030000","60","0.3612","0.5887","0.9750"
"26690","1671033600","60","0.3713","0.6148","1.0112"
"26690","1671037200","60","0.3812","0.6102","1.1987"
"26690","1671040800","60","0.3962","0.5805","0.9288"
"26690","1671044400","50","0.0012","0.1067","0.3800"
"26690","1671048000","60","0.0038","0.0334","0.1262"
"26690","1671051600","60","0.0012","0.0238","0.1900"
"26690","1671055200","60","0.0038","0.0339","0.0912"
"26690","1671058800","60","0.0012","0.0486","0.1912"
"26690","1671062400","60","0.0012","0.0693","0.2412"
"26690","1671066000","60","0.0012","0.0092","0.0312"
"26690","1671069600","60","0.0012","0.0138","0.0525"
"26690","1671073200","60","0.0000","0.0155","0.0625"
"26690","1671076800","60","0.0012","0.0167","0.0712"
"26690","1671080400","60","0.0012","0.0111","0.0762"
"26690","1671084000","60","0.0000","0.0131","0.0350"
"26690","1671087600","60","0.0025","0.9558","2.6762"
"26690","1671091200","60","0.4575","0.7580","1.4512"
"26690","1671094800","60","0.0025","0.2129","0.9125"
"26690","1671098400","60","0.0012","0.2277","1.0625"
"26690","1671102000","60","0.2575","0.3801","0.6662"
"26690","1671105600","60","0.0050","0.3261","0.6962"
"26690","1671109200","60","0.2475","0.3999","0.6762"
"26690","1671112800","60","0.0612","0.2232","0.6538"
"26690","1671116400","60","0.0162","0.0798","0.1675"
"26690","1671120000","60","0.0238","0.0555","0.1650"
"26690","1671123600","60","0.0088","0.0528","0.1750"
"26690","1671127200","60","0.0125","0.0747","0.3925"
"26690","1671130800","60","0.0062","0.0418","0.1862"
"26690","1671134400","60","0.0050","0.0377","0.1238"
"26690","1671138000","60","0.0012","0.0399","0.1075"
"26690","1671141600","60","0.0112","0.0507","0.1625"
"26690","1671145200","60","0.0225","0.1018","0.5300"
"26690","1671148800","60","0.0388","0.0884","0.1488"
"26690","1671152400","60","0.0675","0.1631","0.3375"
"26690","1671156000","60","0.0638","0.1625","0.6125"
"26690","1671159600","60","0.0938","0.2446","0.4200"
"26690","1671163200","60","0.1662","0.3199","0.6325"
"26690","1671166800","60","0.2725","0.5344","0.9000"
"26690","1671170400","60","0.3688","0.8019","1.5025"
"26690","1671174000","60","0.4788","0.9309","1.8688"
"26690","1671177600","60","0.3225","0.6878","1.2437"
"26690","1671181200","60","0.0012","0.1737","1.1950"
"26690","1671184800","60","0.0012","0.0146","0.0450"
"26690","1671188400","60","0.0012","0.0271","0.0962"
"26690","1671192000","60","0.0012","0.0194","0.1338"
"26690","1671195600","60","0.0038","0.0291","0.1350"
"26690","1671199200","60","0.0025","0.0146","0.0512"
"26690","1671202800","60","0.0012","0.0252","0.1100"
"26690","1671206400","60","0.0000","0.0146","0.0538"
"26690","1671210000","60","0.0012","0.0204","0.0812"
"26690","1671213600","60","0.0012","0.0159","0.1062"
"26690","1671217200","60","0.0012","0.0146","0.0600"
"26690","1671220800","60","0.0012","0.0137","0.0438"
"26690","1671224400","60","0.0038","0.0321","0.0962"
"26690","1671228000","60","0.0012","0.0143","0.0500"
"26690","1671231600","60","0.0012","0.0124","0.0362"
"26690","1671235200","60","0.0012","0.0233","0.1038"
"26690","1671238800","60","0.0012","0.0122","0.0750"
"26690","1671242400","60","0.0025","0.0243","0.1250"
"26690","1671246000","60","0.0012","0.0165","0.0700"
"26690","1671249600","60","0.0012","0.0141","0.0488"
"26690","1671253200","60","0.0012","0.0321","0.1538"
"26690","1671256800","60","0.0012","0.0157","0.0738"
"26690","1671260400","60","0.0012","0.0254","0.0875"
"26690","1671264000","60","0.0012","0.0137","0.0588"
"26690","1671267600","60","0.0025","0.0232","0.1150"
"26690","1671271200","60","0.0012","0.0177","0.0675"
"26690","1671274800","60","0.0025","0.0268","0.1425"
"26690","1671278400","60","0.0012","0.0148","0.0425"
"26690","1671282000","60","0.0000","0.0142","0.0650"
"26690","1671285600","60","0.0012","0.0288","0.1025"
"26690","1671289200","60","0.0012","0.0130","0.0450"
"26690","1671292800","60","0.0025","0.0264","0.1062"
"26690","1671296400","60","0.0012","0.0160","0.0525"
"26690","1671300000","60","0.0025","0.0259","0.1550"
"26690","1671303600","60","0.0025","0.0144","0.0412"
"26690","1671307200","60","0.0012","0.0228","0.0862"
"26690","1671310800","60","0.0012","0.0150","0.0512"
"26690","1671314400","60","0.0012","0.0217","0.1038"
"26690","1671318000","60","0.0012","0.0222","0.0850"
"26690","1671321600","60","0.0012","0.0188","0.0688"
"26690","1671325200","60","0.0000","0.0151","0.0450"
"26690","1671328800","60","0.0012","0.0214","0.0788"
"26690","1671332400","60","0.0012","0.0191","0.1238"
"26690","1671336000","60","0.0038","0.0212","0.1212"
"26690","1671339600","60","0.0012","0.0199","0.1125"
"26690","1671343200","60","0.0012","0.0211","0.1500"
"26690","1671346800","60","0.0012","0.0141","0.0788"
"26690","1671350400","60","0.0025","0.0201","0.0900"
"26690","1671354000","60","0.0012","0.0158","0.0725"
"26690","1671357600","60","0.0000","0.0254","0.1525"
"26690","1671361200","60","0.0000","0.0160","0.0625"
"26690","1671364800","60","0.0012","0.0251","0.1100"
"26690","1671368400","60","0.0025","0.0179","0.0675"
"26690","1671372000","60","0.0012","0.0145","0.0550"
"26690","1671375600","60","0.0012","0.0287","0.1038"
"26690","1671379200","60","0.0012","0.0141","0.0550"
"26690","1671382800","60","0.0012","0.0176","0.0738"
"26690","1671386400","60","0.0012","0.0164","0.0725"
"26690","1671390000","60","0.0012","0.0116","0.0650"
"26690","1671393600","60","0.0012","0.0294","0.0962"
"26690","1671397200","60","0.0012","0.0175","0.0775"
"26690","1671400800","60","0.0025","0.0269","0.0900"
"26690","1671404400","60","0.0025","0.0157","0.0600"
"26690","1671408000","60","0.0012","0.0234","0.0988"
"26690","1671411600","60","0.0012","0.0114","0.0362"
"26690","1671415200","60","0.0025","0.0232","0.1737"
"26690","1671418800","60","0.0025","0.0177","0.0512"
"26690","1671422400","60","0.0025","0.0236","0.0900"
"26690","1671426000","60","0.0025","0.0761","0.5138"
"26690","1671429600","60","0.0075","0.5007","0.9812"
"26690","1671433200","60","0.0012","0.0818","1.4525"
"26690","1671436800","60","0.0075","0.4838","1.1900"
"26690","1671440400","60","0.2075","0.3515","0.7688"
"26690","1671444000","60","0.2562","0.4311","0.6500"
"26690","1671447600","60","0.0612","0.3555","0.8438"
"26690","1671451200","60","0.2675","0.4456","0.7388"
"26690","1671454800","60","0.2712","0.4894","0.8188"
"26690","1671458400","60","0.0588","0.1814","0.4262"
"26690","1671462000","60","0.0213","0.1037","0.2675"
"26690","1671465600","60","0.0062","0.0509","0.1225"
"26690","1671469200","60","0.0100","0.0532","0.1450"
"26690","1671472800","60","0.0025","0.0340","0.0938"
"26690","1671476400","60","0.0062","0.0320","0.1025"
"26690","1671480000","60","0.0038","0.0327","0.1138"
"26690","1671483600","60","0.0012","0.0291","0.1350"
"26690","1671487200","60","0.0025","0.0462","0.1475"
